楷飞喊,矫痢,扁措咯疙(傈眉)[斥],扁措咯疙(巢磊)[斥],扁措咯疙(咯磊)[斥],荤噶犬伏(傈眉),荤噶犬伏(巢磊),荤噶犬伏(咯磊),积粮磊(傈眉),积粮磊(巢磊),积粮磊(咯磊),沥瘤牢备(傈眉),沥瘤牢备(巢磊),沥瘤牢备(咯磊),醚积粮斥荐(傈眉),醚积粮斥荐(巢磊),醚积粮斥荐(咯磊),荤噶磊(傈眉),荤噶磊(巢磊),荤噶磊(咯磊)
18技,1981 斥,52.07349,47.67077,56.45905,0.00168,0.00208,0.00128,94865.00441,94681.77112,95052.06432,94785.34902,94583.22383,94991.29762,4939951.575,4513553.242,5366549.456,159.31078,197.09459,121.5334
18技,1982 斥,52.37184,47.97129,56.75621,0.0016,0.002,0.00119,95194.84183,95020.99618,95371.84509,95118.82611,94925.82906,95314.97825,4985529.346,4558279.502,5412944.91,152.03144,190.33425,113.73368
18技,1983 斥,52.66567,48.27176,57.04433,0.00152,0.00193,0.00111,95503.4028,95338.61448,95670.72619,95430.8646,95246.73698,95617.52535,5029750.651,4602162.968,5457472.279,145.07641,183.755,106.40166
18技,1984 斥,53.02242,48.65476,57.37137,0.00143,0.00183,0.00103,95953.30013,95749.73595,96161.93729,95884.76774,95662.20581,96112.39903,5087676.372,4658680.223,5516941.897,137.06478,175.06027,99.07653
18技,1985 斥,53.3692,49.03278,57.68439,0.00134,0.00173,0.00095,96357.53359,96124.20262,96597.15852,96292.80836,96040.84777,96551.05868,5142524.494,4713237.197,5572148.054,129.45046,166.70969,92.19968
18技,1986 斥,53.79256,49.51593,58.04878,0.00124,0.00163,0.00085,96670.75484,96442.6343,96905.2893,96610.95959,96364.23078,96864.09833,5200167.68,4775447.018,5625233.663,119.59052,156.80702,82.38194
18技,1987 斥,54.20329,49.98876,58.3983,0.00114,0.00152,0.00076,96956.38824,96734.44651,97184.77389,96901.13325,96660.72112,97147.98562,5255355.202,4835634.766,5675425.168,110.50999,147.45078,73.57654
18技,1988 斥,54.58192,50.41838,58.7246,0.00107,0.00145,0.00069,97182.74783,96942.22773,97430.60984,97130.81343,96871.77933,97397.18551,5304421.265,4887669.679,5721573.809,103.86881,140.89681,66.84866
18技,1989 斥,54.95288,50.84574,59.03821,0.001,0.00139,0.00062,97391.71495,97136.44686,97654.92726,97342.88274,97069.13923,97624.5665,5351954.792,4938974.111,5765372.229,97.66441,134.61527,60.72151
18技,1990 斥,55.32871,51.19062,59.44389,0.00098,0.00138,0.00059,97587.32543,97321.30936,97862.88563,97539.35989,97254.01791,97834.24132,5399380.447,4981938.575,5817350.736,95.93107,134.5829,57.28862
18技,1991 斥,55.70564,51.53094,59.85654,0.00096,0.00138,0.00055,97767.4641,97493.12977,98052.32644,97720.32521,97425.86656,98025.30678,5446199.131,5023912.689,5869072.659,94.2778,134.52642,54.03932
18技,1992 斥,56.04635,51.91475,60.156,0.00094,0.00136,0.00053,97934.27926,97678.07578,98200.2613,97888.05173,97611.66935,98174.20804,5488859.342,5070932.412,5907334.84,92.45507,132.81285,52.10652
18技,1993 斥,56.44111,52.28193,60.57965,0.00092,0.00134,0.00051,98088.12631,97848.53268,98336.785,98042.79668,97782.98674,98311.66751,5536202.521,5115709.657,5957207.775,90.65925,131.09188,50.23499
18技,1994 斥,56.73185,52.60954,60.8355,0.00091,0.0013,0.00052,98209.10553,97989.73222,98435.61868,98164.44145,97926.19268,98409.82682,5571584.693,5155194.825,5988380.422,89.32816,127.07909,51.58373
18技,1995 斥,56.99593,52.93364,61.04147,0.0009,0.00126,0.00054,98321.53469,98120.8788,98527.55196,98277.50165,98059.29188,98501.07039,5603927.616,5193894.959,6014266.581,88.06608,123.17382,52.96313
18技,1996 斥,57.3306,53.35263,61.29381,0.00084,0.00118,0.00051,98456.26153,98275.11381,98641.13526,98414.6768,98217.11298,98615.96506,5644556.399,5243235.746,6046091.305,83.16945,116.00165,50.3404
18技,1997 斥,57.69394,53.76439,61.6104,0.0008,0.00111,0.00048,98579.96074,98416.60107,98745.54669,98540.69455,98361.9889,98721.6256,5687465.895,5291308.198,6083752.774,78.53238,109.22435,47.84218
18技,1998 斥,58.04008,54.20008,61.86956,0.00069,0.00095,0.00043,98713.70838,98578.5729,98849.49929,98679.44884,98531.53131,98828.02157,5729351.638,5342966.774,6115775.235,68.51908,94.08319,42.95543
18技,1999 斥,58.33341,54.62006,62.03847,0.00061,0.00082,0.00039,98834.39087,98723.3925,98944.61548,98804.49329,98682.87896,98925.33408,5765347.222,5392277.54,6138372.236,59.79517,81.02708,38.56279
18技,2000 斥,58.78921,55.15498,62.41594,0.00053,0.00072,0.00034,98920.02166,98818.26832,99022.74039,98893.82087,98782.92961,99005.67836,5815429.758,5450319.69,6180597.091,52.40159,70.67743,34.12406
18技,2001 斥,59.22852,55.6716,62.77864,0.00046,0.00062,0.0003,98997.23152,98903.28142,99092.90258,98974.27239,98872.45965,99077.80567,5863459.908,5506103.936,6220917.818,45.91828,61.64354,30.19381
18技,2002 斥,59.53838,56.11038,62.95932,0.00041,0.00054,0.00027,99030.65641,98930.03355,99134.28819,99010.50837,98903.15634,99120.8687,5896125.079,5551001.518,6241427.796,40.29609,53.75443,26.83897
18技,2003 斥,59.94566,56.51114,63.37215,0.00043,0.00059,0.00028,99081.81594,98967.93884,99200.27154,99060.35863,98938.80432,99186.49045,5939525.139,5592790.616,6286534.145,42.91462,58.26904,27.56219
18技,2004 斥,60.39703,56.96365,63.82383,0.00037,0.00051,0.00023,99150.32065,99056.24887,99246.47612,99132.09336,99031.06235,99235.20768,5988384.694,5642605.131,6334290.123,36.45458,50.37305,22.53688
18技,2005 斥,60.81765,57.48384,64.14649,0.00035,0.00046,0.00025,99229.33558,99155.76303,99303.9334,99211.80685,99133.19838,99291.44041,6034895.122,5699854.058,6369998.568,35.05745,45.1293,24.98597
18技,2006 斥,61.31963,58.01248,64.62127,0.00034,0.00045,0.00023,99278.01445,99196.44343,99361.963,99261.0738,99174.19761,99350.32712,6087691.338,5754632.11,6420896.373,33.88129,44.49163,23.27177
18技,2007 斥,61.66919,58.41022,64.92249,0.00037,0.00051,0.00023,99315.88399,99230.14064,99403.03802,99297.57933,99204.73501,99391.83408,6124729.707,5796053.912,6453492.53,36.60932,50.81127,22.40789
18技,2008 斥,62.08911,58.75094,65.4232,0.00033,0.00046,0.00021,99357.49542,99297.10351,99418.60541,99341.01807,99274.44839,99408.30572,6169018.57,5833798.558,6504283.207,32.9547,45.31025,20.59938
18技,2009 斥,62.50716,59.17145,65.83901,0.00035,0.00045,0.00026,99380.16748,99322.89076,99438.17974,99362.56194,99300.43201,99425.42728,6211972.329,5877079.026,6546911.674,35.21108,44.91749,25.50493
18技,2010 斥,62.69113,59.34389,66.03176,0.00033,0.00044,0.00023,99403.49002,99306.83851,99503.22134,99386.91399,99284.94439,99491.96289,6231717.028,5893254.367,6570372.838,33.15205,43.78823,22.51689
18技,2011 斥,63.05552,59.73563,66.37024,0.00032,0.00043,0.00021,99426.72801,99350.16004,99505.15781,99410.8457,99328.62601,99494.92691,6269403.851,5934744.21,6604180.934,31.76463,43.06805,20.4618
18技,2012 斥,63.28964,60.01776,66.55716,0.00028,0.00038,0.00019,99451.15488,99385.46833,99518.14591,99437.04798,99366.46844,99508.93181,6294227.932,5964893.414,6623645.058,28.2138,37.99978,18.4282
18技,2013 斥,63.77037,60.55883,66.97792,0.00026,0.00034,0.00018,99472.66738,99411.02534,99534.96989,99459.61251,99393.95879,99525.92661,6343408.877,6020215.165,6666644.799,26.10974,34.13309,18.08656
18技,2014 斥,64.20093,60.99877,67.39999,0.00028,0.00036,0.0002,99482.4851,99434.77466,99531.2784,99468.57027,99416.99373,99521.22951,6386868.485,6065399.304,6708407.289,27.82967,35.56187,20.09778
18技,2015 斥,64.43372,61.36044,67.50322,0.00024,0.00031,0.00018,99527.44678,99466.64707,99589.30005,99515.41708,99451.43122,99580.45635,6412923.883,6103317.469,6722598.261,24.05941,30.43169,17.68739
18技,2016 斥,64.73432,61.71229,67.75267,0.00026,0.00035,0.00017,99519.56423,99459.70383,99580.63828,99506.60727,99442.37846,99572.04959,6442330.867,6137886.153,6746854.147,25.91391,34.65075,17.17739
18技,2017 斥,65.05957,62.07236,68.04307,0.00024,0.00032,0.00016,99529.82807,99468.55393,99592.74869,99517.98125,99452.87874,99584.73005,6475368.261,6174247.546,6776596.095,23.69364,31.35038,16.03729
18技,2018 斥,65.10961,62.13205,68.08439,0.00024,0.0003,0.00018,99525.64862,99480.12865,99572.98201,99513.91528,99465.42629,99564.21749,6480075.732,6180904.244,6779365.291,23.46667,29.40472,17.52904
19技,1970 斥,48.4721,44.78251,52.13909,0.00314,0.0035,0.00278,91737.92333,91460.30184,92023.97538,91593.97949,91300.23538,91896.14095,4446729.74,4095821.873,4798046.316,287.88767,320.13293,255.66887
19技,1971 斥,48.73636,44.95661,52.49337,0.00298,0.00335,0.0026,92024.16386,91750.34509,92306.01222,91887.27219,91596.51566,92186.04636,4484923.23,4124784.563,4845453.298,273.78335,307.65887,239.93171
19技,1972 斥,48.99242,45.12738,52.83461,0.00282,0.00321,0.00243,92299.64547,92029.78833,92577.14531,92169.46067,91881.97023,92464.58301,4521983.092,4153063.245,4891277.451,260.36961,295.63618,225.1246
19技,1973 斥,49.24066,45.29484,53.16357,0.00268,0.00308,0.00227,92564.79727,92299.04042,92837.82367,92440.99029,92157.0147,92732.2257,4557951.275,4180669.996,4935590.6,247.61396,284.05143,211.19594
19技,1974 斥,49.48149,45.45912,53.48097,0.00254,0.00295,0.00213,92820.03124,92558.4945,93088.47779,92702.28863,92422.04885,92989.42944,4592873.848,4207628.046,4978461.658,235.48523,272.89128,198.09671
19技,1975 斥,49.71534,45.62038,53.78745,0.00241,0.00282,0.00199,93065.74286,92808.52848,93329.52033,92953.76608,92677.45718,93236.63017,4626795.372,4233960.477,5019956.666,223.95357,262.1426,185.78033
19技,1976 斥,49.94252,45.77862,54.08365,0.00228,0.00271,0.00186,93302.31164,93049.50559,93561.34676,93195.81644,92923.60938,93474.24547,4659753.022,4259678.411,5060138.855,212.9904,251.79242,174.20259
19技,1977 斥,50.16337,45.93393,54.37015,0.00217,0.00259,0.00174,93530.10175,93281.77486,93784.33602,93428.81756,93160.86086,93702.67524,4691785.209,4284798.189,5099068.706,202.56838,241.82801,163.32155
19技,1978 斥,50.3782,46.08636,54.64752,0.00206,0.00248,0.00163,93749.46255,93505.67166,93998.85112,93653.13185,93389.55325,93922.3024,4722928.783,4309335.697,5136804.032,192.66138,232.23684,153.09743
19技,1979 斥,50.58729,46.23598,54.91627,0.00195,0.00238,0.00152,93960.72915,93721.51815,94205.23978,93869.10694,93610.01484,94133.49351,4753219.074,4333306.371,5173400.053,183.24442,223.00664,143.49254
19技,1980 斥,50.86545,46.4808,55.22856,0.00186,0.00229,0.00143,94345.51712,94115.46919,94580.10056,94257.81507,94007.59913,94512.56232,4798927.015,4374562.634,5223522.324,175.40409,215.74013,135.07648
19技,1981 斥,51.16024,46.76917,55.53069,0.00177,0.00221,0.00134,94705.69362,94484.67653,94930.53092,94621.75692,94380.35433,94866.97633,4845166.226,4418970.018,5271558.158,167.87341,208.6444,127.10919
19技,1982 斥,51.45482,47.06657,55.82338,0.00169,0.00213,0.00126,95042.81039,94830.66193,95258.11141,94962.48821,94729.80087,95198.32545,4890410.52,4463353.673,5317629.932,160.64437,201.72213,119.57193
19技,1983 斥,51.74503,47.36402,56.10728,0.00161,0.00205,0.00118,95358.32639,95154.85948,95564.32452,95281.47211,95057.37192,95508.10148,4934319.786,4506916.231,5361854.753,153.70856,194.97511,112.44609
19技,1984 斥,52.09756,47.74296,56.43002,0.00151,0.00194,0.00108,95816.23535,95574.67567,96062.86077,95743.78429,95481.88223,96010.74826,4991791.604,4563018.017,5420829.498,144.90213,185.58689,104.22502
19技,1985 斥,52.44032,48.1171,56.73902,0.00142,0.00184,0.001,96228.08313,95957.49292,96504.95884,96159.80416,95869.20354,96456.68582,5046231.686,4617196.349,5475596.995,136.55794,176.57876,96.54604
19技,1986 斥,52.85857,48.59576,57.09774,0.00131,0.00172,0.00089,96551.16433,96285.82727,96822.90736,96488.06798,96202.87254,96779.66521,5103556.721,4679082.787,5528369.565,126.19269,165.90947,86.48429
19技,1987 斥,53.26457,49.06431,57.44216,0.0012,0.00161,0.0008,96845.87825,96586.99573,97111.19735,96787.5614,96509.07585,97072.47965,5158454.068,4738974.045,5578277.183,116.6337,155.83975,77.4354
19技,1988 斥,53.63979,49.49103,57.76458,0.00113,0.00154,0.00073,97078.87902,96801.33092,97363.76118,97023.84948,96726.72082,97328.30804,5207290.452,4790797.9,5624176.623,110.05908,149.22019,70.90627
19技,1989 斥,54.00754,49.9156,58.07463,0.00107,0.00147,0.00067,97294.05054,97001.8316,97594.20575,97242.10942,96930.40096,97561.74991,5254611.909,4841904.972,5667747.663,103.88224,142.86126,64.91168
19技,1990 斥,54.38266,50.26082,58.47842,0.00104,0.00146,0.00062,97491.39436,97186.72646,97805.59701,97440.7292,97115.93011,97775.05809,5301841.087,4884684.557,5719516.495,101.33031,141.59269,61.07784
19技,1991 斥,54.75893,50.60145,58.88927,0.00101,0.00144,0.00059,97673.18631,97358.60334,97998.28712,97623.74654,97288.44809,97969.55751,5348478.806,4926486.822,5771047.352,98.87954,140.3105,57.45922
19技,1992 斥,55.09884,50.98475,59.18767,0.00098,0.00141,0.00056,97841.82419,97545.26292,98148.15478,97793.65768,97476.35495,98120.72493,5390971.29,4973320.743,5809160.632,96.33302,137.81594,54.85971
19技,1993 斥,55.49286,51.35139,59.61035,0.00096,0.00138,0.00053,97997.46706,97717.4408,98286.55002,97950.54288,97649.77295,98260.36517,5438159.724,5017926.67,5858896.108,93.84836,135.33571,52.36969
19技,1994 斥,55.78305,51.67721,59.86714,0.00095,0.00135,0.00055,98119.77737,97862.65313,98384.03495,98073.31104,97796.56366,98357.18838,5473420.252,5057268.633,5889970.595,92.93266,132.17894,53.69314
19技,1995 斥,56.04658,51.99954,60.07403,0.00094,0.00132,0.00056,98233.46861,97997.70497,98474.58883,98187.43892,97933.1652,98447.06671,5505650.114,5095835.667,5915765.511,92.05938,129.07955,55.04424
19技,1996 斥,56.37865,52.41509,60.32485,0.00089,0.00125,0.00053,98373.09208,98159.11216,98590.79486,98329.3396,98097.79113,98564.60928,5546141.722,5145018.633,5947475.34,87.50496,122.64206,52.37117
19技,1997 斥,56.73953,52.82357,60.64002,0.00084,0.00119,0.0005,98501.42836,98307.37672,98697.70451,98459.8481,98249.12639,98672.79339,5588925.2,5192946.209,5985031.149,83.16052,116.50067,49.82226
19技,1998 斥,57.08005,53.25138,60.89624,0.00074,0.00103,0.00046,98645.1893,98484.48972,98806.54385,98608.61964,98433.87611,98784.01789,5630672.19,5244435.243,6016947.213,73.13932,101.22721,45.05193
19技,1999 斥,57.36842,53.66451,61.06246,0.00065,0.00089,0.00041,98774.5957,98642.36542,98906.05269,98742.42765,98598.39594,98885.68631,5666542.729,5293594.661,6039446.902,64.33611,87.93896,40.73276
19技,2000 斥,57.8201,54.1941,61.43728,0.00057,0.00078,0.00036,98867.62007,98747.59089,98988.61632,98839.42868,98709.26187,98970.56386,5716535.937,5351536.761,6081591.412,56.38278,76.65804,36.10494
19技,2001 斥,58.25578,54.70601,61.79762,0.0005,0.00068,0.00032,98951.31325,98841.63788,99062.70877,98926.60927,98808.22957,99046.7087,5764485.635,5407231.476,6121840.012,49.40795,66.81662,32.00014
19技,2002 斥,58.56242,55.14061,61.97624,0.00044,0.00058,0.0003,98990.36032,98876.27912,99107.44922,98968.72978,98847.83586,99092.63073,5797114.57,5452098.362,6142306.928,43.26109,56.88651,29.63699
19技,2003 斥,58.97142,55.54413,62.38962,0.00045,0.00062,0.00028,99038.90132,98909.6698,99172.70935,99016.48017,98878.854,99158.68181,5840464.781,5493851.811,6187347.654,44.8423,61.6316,28.05508
19技,2004 斥,59.41906,55.99237,62.83821,0.00041,0.00056,0.00025,99113.86606,99005.87582,99223.93923,99093.79407,98978.30846,99211.36219,5889252.601,5543574.068,6235054.916,40.14398,55.13471,25.1541
19技,2005 斥,59.83897,56.50979,63.16251,0.00039,0.0005,0.00028,99194.27813,99110.63373,99278.94743,99174.97724,99085.83038,99265.14881,5935683.315,5600720.86,6270707.128,38.60177,49.60671,27.59724
19技,2006 斥,60.3404,57.03829,63.63629,0.00036,0.00048,0.00025,99244.13315,99151.9518,99338.69123,99226.06191,99128.30289,99326.19721,5988430.264,5655457.912,6321546.046,36.14249,47.29781,24.98804
19技,2007 斥,60.69174,57.43988,63.93701,0.00038,0.00051,0.00026,99279.27467,99179.32937,99380.63013,99260.20143,99154.19748,99367.61526,6025432.128,5696849.177,6354100.695,38.14649,50.26378,26.02975
19技,2008 斥,61.10955,57.77754,64.43665,0.00035,0.00047,0.00024,99324.54072,99251.79326,99398.00603,99307.13264,99228.70648,99386.27651,6069677.552,5734524.109,6404874.901,34.81617,46.17356,23.45903
19技,2009 斥,61.52914,58.19799,64.85578,0.00037,0.00047,0.00027,99344.9564,99277.97327,99412.67482,99326.55083,99254.79158,99399.04523,6112609.768,5777778.594,6447486.247,36.81114,46.36338,27.25918
19技,2010 斥,61.71188,58.36985,65.04659,0.00036,0.00047,0.00026,99370.33797,99263.05028,99480.70444,99352.27102,99239.79527,99467.82499,6132330.114,5793969.422,6470880.875,36.13391,46.51002,25.75891
19技,2011 斥,62.07551,58.76132,65.38379,0.00034,0.00045,0.00023,99394.96338,99307.09199,99484.69601,99378.19486,99284.87929,99473.37136,6169993.005,5835415.584,6504686.007,33.53704,44.4254,22.64931
19技,2012 斥,62.30746,59.04053,65.56939,0.00031,0.00042,0.00019,99422.94108,99347.46855,99499.71771,99407.75216,99326.76587,99490.04236,6194790.884,5865526.945,6524136.126,30.37783,41.40537,19.3507
19技,2013 斥,62.78698,59.57946,65.99,0.00029,0.00037,0.00021,99446.55764,99376.89224,99516.88333,99432.23127,99358.581,99506.54174,6243949.265,5920821.207,6567118.873,28.65274,36.6225,20.68318
19技,2014 斥,63.21876,60.02042,66.4135,0.00029,0.00038,0.0002,99454.65543,99399.2128,99511.18062,99440.23951,99380.50311,99501.05832,6287399.915,5965982.31,6608886.059,28.83183,37.41938,20.2446
19技,2015 斥,63.44918,60.37907,66.51512,0.00026,0.00033,0.0002,99503.38737,99436.21538,99571.61266,99490.31757,99419.84927,99561.83903,6313408.466,6003866.038,6623017.805,26.1396,32.73222,19.54726
19技,2016 斥,63.75105,60.73362,66.76427,0.00028,0.00036,0.0002,99493.65032,99425.05309,99563.4609,99479.84939,99407.26922,99553.64274,6342824.26,6038443.775,6647282.098,27.60185,35.56773,19.63631
19技,2017 斥,64.07495,61.09177,67.05395,0.00026,0.00033,0.00018,99506.13443,99437.20355,99576.7114,99493.4273,99420.6629,99567.83757,6375850.28,6074794.667,6677011.365,25.41428,33.08129,17.74768
19技,2018 斥,64.12484,61.15027,67.09629,0.00026,0.00033,0.0002,99502.18195,99450.72393,99555.45297,99489.21698,99434.5594,99545.68732,6380561.816,6081438.818,6679801.073,25.92994,32.32905,19.5313
20技,1970 斥,47.62312,43.93805,51.28296,0.00354,0.00385,0.00324,91450.03566,91140.16891,91768.30652,91288.1233,90964.84255,91619.79328,4355135.761,4004521.637,4706150.175,323.82472,350.65272,297.02648
20技,1971 斥,47.8803,44.10619,51.62887,0.00332,0.00365,0.00298,91750.38052,91442.68623,92066.08051,91598.29361,91275.61067,91928.96897,4393035.957,4033188.047,4753267.252,304.17382,334.1511,274.22307
20技,1972 斥,48.1296,44.2712,51.96219,0.0031,0.00347,0.00274,92039.27586,91734.15214,92352.02072,91896.3995,91574.95916,92225.44914,4429813.631,4061181.275,4798812.868,285.75273,318.38597,253.14315
20技,1973 斥,48.37139,44.43312,52.28365,0.00291,0.0033,0.00252,92317.18331,92014.98899,92626.62773,92182.94182,91863.32503,92509.79816,4465510.285,4088512.981,4842858.374,268.48298,303.32791,233.65914
20技,1974 斥,48.60608,44.59207,52.59395,0.00272,0.00313,0.00232,92584.54601,92285.60321,92890.38109,92458.40044,92141.12902,92782.55475,4500171.559,4115205.997,4885472.228,252.29114,288.94839,215.65267
20技,1975 斥,48.83406,44.74819,52.89373,0.00255,0.00297,0.00214,92841.78929,92546.38588,93143.74,92723.23506,92408.77602,93044.23304,4533841.606,4141283.02,4926720.036,237.10846,275.21971,199.01392
20技,1976 斥,49.05565,44.90148,53.1836,0.00239,0.00282,0.00197,93089.32124,92797.71317,93387.14417,92977.88595,92666.65564,93295.32367,4566557.205,4166754.802,4966664.609,222.87059,262.11506,183.64101
20技,1977 斥,49.27117,45.05202,53.46413,0.00224,0.00268,0.00181,93327.53337,93039.94686,93621.01447,93222.7747,92915.14263,93536.29474,4598356.391,4191637.328,5005366.031,209.51735,249.60846,169.43946
20技,1978 斥,49.48091,45.19986,53.73585,0.00211,0.00255,0.00167,93556.80116,93273.43483,93845.75368,93458.30498,93154.59741,93767.59285,4629275.651,4215946.143,5042881.73,196.99237,237.67483,156.32167
20技,1979 斥,49.68517,45.34507,53.99928,0.00198,0.00242,0.00153,93777.48473,93498.51152,94061.74724,93684.86326,93385.36656,93989.64404,4659349.967,4239696.356,5079266.559,185.24293,226.28991,144.20641
20技,1980 斥,49.95926,45.58645,54.30683,0.00188,0.00233,0.00145,94170.11303,93899.72906,94445.02407,94081.36145,93790.53491,94376.7108,4704669.2,4280555.034,5129009.761,177.50316,218.3883,136.62655
